  20   9.968   4.788  3.712  2.866   75.730  64.540  62.730  58.167  15.644  13.120 11.399  0.023 1 1
  21   5.574   5.741  3.248  2.504   65.730  60.014  52.730  50.492  15.875  13.234 11.493  0.006 1 1
  22   9.393   4.047  3.979  3.070   74.730  64.174  61.730  57.521  15.854  13.256 11.529  0.005 1 1
  23  12.876  15.756 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  15.393 11.745  0.007 1 0
  24   7.343   4.125  3.168  2.441   61.730  57.521  48.730  47.004  16.533  13.578 11.791  0.006 1 1
  25   1.169  -3.506  3.420  2.637   65.730  60.014  51.730  49.628  17.308  14.050 11.850  0.005 1 1
  26   2.231   6.925  3.415  2.633   63.730  58.798  50.730  48.758  16.620  13.771 11.858  0.004 1 1
  27   7.805   1.944  3.068  2.364   57.730  54.587  44.730  43.438 -99.000  13.666 11.925  0.006 1 1
  28  14.560   0.337  3.099  2.388   57.730  54.587  44.730  43.438 -99.000  13.850 11.966  0.006 1 1
  29   6.648   0.121  3.218  2.479   58.730  55.376  44.730  43.438  16.867  13.929 12.048  0.007 1 1
  30   9.107   6.007  3.020  2.327   54.730  52.173  41.730  40.711  16.334  13.748 12.063  0.006 1 1
  31   8.527   6.638  3.020  2.327   54.730  52.173  41.730  40.711 -99.000  13.801 12.099  0.007 1 1
  32   7.561   3.785  3.129  2.411   56.730  53.790  42.730  41.625  16.731  13.931 12.162  0.007 1 1
  33   4.893   3.977  3.163  2.437   55.730  52.985  42.730  41.625 -99.000  13.866 12.208  0.006 1 1
  34   8.110   3.747  3.282  2.529   56.730  53.790  42.730  41.625  16.558  13.869 12.211  0.006 1 1
  35   8.539   3.661  3.205  2.470   54.730  52.173  40.730  39.793  16.573  13.941 12.222  0.008 1 1
  36   9.969   2.608  3.963  3.055   66.730  60.600  50.730  48.758  16.871  14.017 12.279  0.009 1 1
  37   2.196   5.045  3.460  2.666   57.730  54.587  42.730  41.625  17.019  14.169 12.364  0.004 1 1
  38   7.614   5.308  4.012  3.093   65.730  60.014  50.730  48.758  16.913  14.152 12.390  0.005 1 1
  39  -3.723  -2.338  3.536  2.725   57.730  54.587  42.730  41.625  18.098  14.627 12.438  0.005 1 1
  40   3.961   2.532 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  15.835 12.445  0.009 1 0
  41   0.650   2.921  3.307  2.548   53.730  51.352  38.730  37.925  17.487  14.365 12.460  0.003 1 1
  42  -4.238  16.164 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  14.997 12.487  0.009 1 0
  43   5.599   3.714  3.399  2.619   54.730  52.173  39.730  38.867 -99.000  14.726 12.509  0.013 1 1
  44   7.850  -1.434  3.518  2.711   55.730  52.985  40.730  39.793  17.514  14.505 12.557  0.006 1 1
  45   9.631  17.110 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  15.532 12.576  0.040 1 0
  46   8.537  -1.121  3.120  2.404   47.730  46.120  35.730  35.086  17.261  14.396 12.577  0.005 1 1
  47   8.007  -0.853  4.059  3.129   64.730  59.414  47.730  46.120 -99.000  14.463 12.592  0.006 1 1
  48   9.755   3.829  4.130  3.184   65.730  60.014  48.730  47.004  17.261  14.558 12.620  0.006 1 1
  49  -3.549  15.542 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  15.546 12.644  0.007 1 0
  50   9.840   5.985  3.271  2.521   50.730  48.758  36.730  36.035  16.798  14.370 12.656  0.007 1 1
  51  13.245  -3.996  3.550  2.736   55.730  52.985  40.730  39.793 -99.000  14.910 12.667  0.006 1 1
  52  12.856  -0.209  4.016  3.095   62.730  58.167  45.730  44.337 -99.000  14.954 12.671  0.005 1 1
  53   3.363   2.924  3.268  2.518   49.730  47.884  35.730  35.086  17.180  14.471 12.672  0.005 1 1
  54   5.154  -0.098  3.209  2.473   47.730  46.120  34.730  34.135  17.560  14.639 12.683  0.005 1 1
  55   0.223  16.280  3.378  2.603   51.730  49.628  36.730  36.035 -99.000  14.947 12.729  0.007 1 1
  56   8.971   1.546  3.612  2.784   55.730  52.985  39.730  38.867 -99.000  14.528 12.731  0.004 1 1
  57   6.381   1.954  4.126  3.181   63.730  58.798  46.730  45.231 -99.000  14.502 12.738  0.006 1 1
  58   9.119   1.969  3.129  2.411   45.730  44.337  32.730  32.225 -99.000  14.600 12.741  0.006 1 1
  59   7.068   4.234  3.399  2.619   49.730  47.884  35.730  35.086 -99.000  14.737 12.746  0.009 1 1
  60  -1.217  -2.918  3.644  2.808   54.730  52.173  38.730  37.925  18.617  15.040 12.759  0.003 1 1
  61   8.700   3.834  3.310  2.551   47.730  46.120  34.730  34.135 -99.000  14.526 12.807  0.007 1 1
  62  13.562   9.806  3.884  2.993   57.730  54.587  41.730  40.711  17.295  14.695 12.824  0.006 1 1
  63   2.125   8.316  3.170  2.442   44.730  43.438  32.730  32.225  18.045  14.872 12.863  0.005 1 1
  64   8.902   3.871  3.595  2.770   52.730  50.492  36.730  36.035 -99.000  14.685 12.864  0.007 1 1
  65   1.931   0.753  3.303  2.545   46.730  45.231  33.730  33.181 -99.000  15.011 12.867  0.008 1 1
  66   6.085  12.530 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  14.547  13.875 12.875  0.007 1 0
  67   4.188   7.529  3.173  2.445   43.730  42.534  31.730  31.267  17.245  14.622 12.880  0.008 1 1
  68  -1.772   4.521  3.682  2.837   52.730  50.492  37.730  36.981  17.981  14.890 12.909  0.006 1 1
  69   9.664  -1.511  3.387  2.610   46.730  45.231  32.730  32.225 -99.000  14.732 12.915  0.007 1 1
  70   4.897   7.433  3.006  2.316   39.730  38.867  28.730  28.370  17.357  14.692 12.948  0.007 1 1
  71   6.831  -2.793  3.486  2.686   47.730  46.120  33.730  33.181  17.888  15.001 12.971  0.007 1 1
  72  -0.268   2.599  3.723  2.868   52.730  50.492  36.730  36.035  17.838  14.865 13.001  0.005 1 1
  73   8.735   4.309  2.946  2.270   37.730  36.981  26.730  26.427 -99.000  14.655 13.005  0.005 1 1
  74   4.780   3.364  3.813  2.938   51.730  49.628  35.730  35.086 -99.000  14.932 13.012  0.006 1 1
  75   7.550  -1.425  3.468  2.673   45.730  44.337  31.730  31.267  18.082  15.069 13.016  0.007 1 1
  76   5.745   4.989  4.105  3.163   56.730  53.790  39.730  38.867  17.340  14.690 13.074  0.007 1 1
  77   0.398  -2.021  3.285  2.533   41.730  40.711  29.730  29.339  18.537  15.248 13.144  0.005 1 1
  78  11.694  -3.313  3.159  2.434   39.730  38.867  27.730  27.399  17.933  15.056 13.146  0.014 1 1
  79   9.380  12.858  3.321  2.560   41.730  40.711  29.730  29.339  19.656  15.418 13.150  0.005 1 1
  80   8.288   5.005  3.339  2.574   42.730  41.625  29.730  29.339  17.279  14.960 13.153  0.006 1 1
  81   5.246   4.195  3.356  2.588   42.730  41.625  29.730  29.339 -99.000  14.895 13.159  0.031 1 1
  82   6.347   4.671  3.927  3.026   53.730  51.352  36.730  36.035  17.493  14.997 13.170  0.008 1 1
  83  13.210   4.897  3.241  2.497   40.730  39.793  28.730  28.370 -99.000  15.017 13.180  0.015 1 1
  84   5.421   2.687  3.861  2.975   51.730  49.628  34.730  34.135  17.640  15.033 13.186  0.008 1 1
  85   4.279  -3.256  3.310  2.551   40.730  39.793  28.730  28.370  18.728  15.355 13.187  0.007 1 1
  86   8.127   4.404  3.515  2.710   43.730  42.534  30.730  30.307  17.383  14.976 13.194  0.005 1 1
  87  -0.452   6.008  3.465  2.670   41.730  40.711  28.730  28.370  19.181  15.362 13.231  0.006 1 1
  88   4.801   9.034  3.406  2.625   39.730  38.867  27.730  27.399  17.779  15.055 13.234  0.008 1 1
  89   8.003  -0.084  3.138  2.418   34.730  34.135  24.730  24.480  17.831  15.199 13.263  0.005 1 1
  90  -0.643   7.681  2.962  2.281   31.730  31.267  22.930  22.734  18.442  15.265 13.357  0.005 1 1
  91  -0.553   3.457  3.200  2.466   35.730  35.086  24.730  24.480  18.309  15.240 13.365  0.008 1 1
  92   5.480   7.856  3.236  2.493   35.730  35.086  24.730  24.480 -99.000  15.122 13.398  0.007 1 1
  93  11.158   6.992  4.169  3.212   52.730  50.492  34.730  34.135 -99.000  15.053 13.428  0.011 1 1
  94  -1.753  -6.655 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  21.162  16.357 13.434  0.006 1 0
  95   5.372   7.559  3.319  2.558   36.730  36.035  25.730  25.453 -99.000  15.210 13.451  0.007 1 1
  96   3.069   7.083  3.705  2.855   42.730  41.625  28.730  28.370 -99.000  15.230 13.451  0.009 1 1
  97  -5.150  14.586  3.659  2.819   41.730  40.711  28.730  28.370 -99.000  15.773 13.469  0.008 1 1
  98   6.212   2.144  3.275  2.523   34.730  34.135  24.130  23.899 -99.000  15.309 13.483  0.010 1 1
  99  -5.921   6.850  3.049  2.347   30.730  30.307  22.030  21.858 -99.000  15.565 13.522  0.004 1 1
 100  10.163  -4.621  3.031  2.333   30.730  30.307  21.930  21.760 -99.000  15.540 13.523  0.011 1 1
 101  -2.832   0.890 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  14.592 13.553  0.005 1 0
 102   5.446   3.445  3.536  2.725   38.730  37.925  26.730  26.427 -99.000  15.357 13.556  0.008 1 1
 103  12.559   6.534  3.211  2.473   32.730  32.225  22.930  22.734  17.730  15.247 13.574  0.011 1 1
 104  10.619   5.775  3.348  2.579   34.730  34.135  24.030  23.802  17.676  15.240 13.577  0.009 1 1
 105  -3.047  -6.860  3.518  2.711   37.730  36.981  25.730  25.453  18.287  15.531 13.583  0.004 1 1
 106   4.944   5.535  3.653  2.815   39.730  38.867  26.730  26.427 -99.000  15.378 13.613  0.009 1 1
 107   4.322   4.120  3.328  2.563   33.730  33.181  23.530  23.317 -99.000  15.467 13.625  0.006 1 1
 108  -1.648   6.585  3.433  2.645   35.730  35.086  24.130  23.899  18.647  15.564 13.626  0.006 1 1
 109   9.201  13.199  3.431  2.644   34.730  34.135  24.030  23.802 -99.000  15.644 13.630  0.007 1 1
 110   6.385  12.123 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  15.653  14.713 13.651  0.008 1 0
 111   4.646   3.282  3.051  2.349   28.730  28.370  20.530  20.392 -99.000  15.488 13.657  0.012 1 1
 112   3.559   1.371  3.664  2.823   37.730  36.981  25.730  25.453  18.349  15.570 13.680  0.008 1 1
 113   7.620   1.799  3.564  2.747   35.730  35.086  24.330  24.093 -99.000  15.577 13.688  0.012 1 1
 114  -1.611  -3.187 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.125 13.698  0.010 1 0
 115   5.232   7.778  3.179  2.447   29.730  29.339  21.130  20.979 -99.000  15.409 13.734  0.010 1 1
 116   4.601  -1.813  3.326  2.562   32.730  32.225  22.130  21.955  18.904  15.769 13.749  0.005 1 1
 117  -1.189   6.647  3.218  2.477   29.730  29.339  21.130  20.979 -99.000  15.730 13.766  0.006 1 1
 118   9.177   5.081  3.268  2.515   30.730  30.307  21.430  21.272  17.990  15.513 13.767  0.009 1 1
 119   4.576   5.830  3.269  2.516   30.730  30.307  21.330  21.175 -99.000  15.606 13.776  0.006 1 1
 120   6.122   7.805  3.794  2.923   38.730  37.925  25.730  25.453  18.330  15.569 13.801  0.009 1 1
 121   9.696   1.416  3.838  2.958   39.730  38.867  26.730  26.427  18.453  15.607 13.811  0.008 1 1
 122  14.911  -1.645 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.783 13.817  0.007 1 0
 123   8.548   4.704  3.422  2.636   32.730  32.225  22.430  22.247 -99.000  15.615 13.818  0.009 1 1
 124   7.290  -3.858  3.275  2.521   30.730  30.307  21.130  20.979 -99.000  15.912 13.819  0.005 1 1
 125   7.757  -5.784  3.232  2.488   29.730  29.339  20.730  20.588 -99.000  15.937 13.819  0.008 1 1
 126   5.989   7.062  3.858  2.973   39.730  38.867  25.730  25.453 -99.000  15.710 13.826  0.008 1 1
 127   8.557   2.968  3.172  2.442   28.730  28.370  20.030  19.902 -99.000  15.640 13.840  0.009 1 1
 128   3.293   6.852  3.716  2.863   36.730  36.035  24.330  24.093 -99.000  15.627 13.851  0.007 1 1
 129   0.774  -3.313  4.137  3.188   43.730  42.534  27.730  27.399 -99.000  15.992 13.863  0.005 1 1
 130   4.504   5.942  3.646  2.808   34.730  34.135  23.230  23.025  17.524  15.624 13.881  0.011 1 1
 131   6.595  -3.330  3.349  2.578   29.730  29.339  20.730  20.588 -99.000  15.932 13.883  0.006 1 1
 132  -0.356  -3.701  3.198  2.462   27.730  27.399  19.430  19.316  19.665  16.200 13.914  0.005 1 1
 133   3.400  -1.575  3.740  2.881   35.730  35.086  23.230  23.025  19.164  15.937 13.927  0.005 1 1
 134   1.276   4.502  3.854  2.970   36.730  36.035  24.030  23.802  18.664  15.787 13.945  0.007 1 1
 135   8.703   9.177  3.378  2.601   28.730  28.370  20.130  20.000  18.377  15.733 13.975  0.007 1 1
 136  14.510   0.767  3.513  2.705   31.730  31.267  21.130  20.979 -99.000  16.058 13.995  0.006 1 1
 137  -7.555  11.322  3.499  2.693   30.730  30.307  20.930  20.784 -99.000  16.145 14.018  0.007 1 1
 138   2.900   7.060  3.195  2.459   26.730  26.427  18.930  18.828 -99.000  15.886 14.027  0.008 1 1
 139   7.693  -0.764  3.408  2.623   27.730  27.399  19.030  18.926 -99.000  15.964 14.029  0.006 1 1
 140   5.929   5.101  3.179  2.445   24.430  24.190  17.730  17.653 -99.000  15.960 14.034  0.007 1 1
 141   5.013   4.197  3.102  2.388   23.130  22.928  17.030  16.966 -99.000  15.792 14.036  0.013 1 1
 142   8.007   6.900  3.120  2.401   23.230  23.025  17.030  16.966 -99.000  16.057 14.181  0.008 1 1
 143  -0.682  -6.275 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.685 14.185  0.005 1 0
 144   4.566   4.524  3.436  2.645   26.730  26.427  18.630  18.535 -99.000  15.933 14.186  0.006 1 1
 145   3.226   7.766 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  16.825  15.305 14.190  0.005 1 0
 146  13.928   8.339 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  16.023  15.064 14.200  0.007 1 0
 147   8.239   6.413  2.940  2.262   21.030  20.881  15.830  15.785 -99.000  15.928 14.223  0.008 1 1
 148   5.977   5.675  3.508  2.700   27.730  27.399  18.930  18.828 -99.000  15.952 14.237  0.006 1 1
 149   7.015   5.489 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  15.793 14.250  0.007 1 0
 150   9.552  -3.459  2.965  2.281   20.930  20.784  15.730  15.686  18.868  16.150 14.258  0.007 1 1
 151   2.582   6.548  3.282  2.525   23.730  23.511  17.030  16.966 -99.000  15.882 14.268  0.007 1 1
 152   1.516  -0.034  3.959  3.049   32.730  32.225  21.330  21.175 -99.000  16.204 14.272  0.007 1 1
 153  10.428   7.330  2.990  2.300   20.530  20.392  15.330  15.292 -99.000  15.933 14.305  0.009 1 1
 154  -6.558  -1.429 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.922 14.345  0.006 1 0
 155   9.369  17.144 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.883 14.353  0.016 1 0
 156  -3.163   9.191  3.127  2.405   21.830  21.663  16.030  15.982 -99.000  16.160 14.355  0.005 1 1
 157  -5.556   1.508  3.216  2.474   22.530  22.344  16.430  16.376 -99.000  16.543 14.357  0.005 1 1
 158   7.477   3.963  3.076  2.366   21.130  20.979  15.730  15.686 -99.000  16.021 14.379  0.036 1 1
 159   7.490   4.574  3.193  2.456   22.330  22.150  16.230  16.179  18.848  16.099 14.380  0.007 1 1
 160  10.192   8.459 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.742 14.392  0.009 1 0
 161  13.855   8.783  3.650  2.810   27.730  27.399  18.830  18.730 -99.000  16.163 14.394  0.008 1 1
 162   7.872   3.187  2.983  2.293   19.930  19.804  15.030  14.995 -99.000  16.084 14.394  0.009 1 1
 163   4.123   5.026  3.380  2.601   23.330  23.122  16.630  16.572 -99.000  16.153 14.397  0.006 1 1
 164   4.885   5.635  3.685  2.837   26.730  26.427  18.330  18.241 -99.000  16.409 14.397  0.031 1 1
 165   5.156   8.326  3.396  2.614   23.430  23.220  16.630  16.572  18.863  16.075 14.437  0.007 1 1
 166   9.877  15.646  3.292  2.533   22.130  21.955  16.030  15.982  18.886  16.344 14.483  0.007 1 1
 167  10.573  -2.718  3.056  2.349   19.830  19.706  14.830  14.798 -99.000  16.521 14.489  0.051 1 1
 168  -1.585  -5.737 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.344 14.495  0.007 1 0
 169  13.020   2.190  3.108  2.389   20.230  20.098  15.030  14.995 -99.000  16.366 14.496  0.008 1 1
 170  -3.614   3.025  3.296  2.536   22.030  21.858  15.930  15.883 -99.000  16.321 14.509  0.006 1 1
 171   2.588   6.220  3.751  2.888   27.730  27.399  18.430  18.339 -99.000  16.191 14.512  0.010 1 1
 172  13.075   4.835 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.980 14.518  0.047 1 0
 173   6.330   6.169  3.205  2.466   20.830  20.685  15.330  15.292 -99.000  16.232 14.524  0.013 1 1
 174   6.331   1.236  3.335  2.566   22.130  21.955  15.930  15.883 -99.000  16.343 14.529  0.006 1 1
 175   5.163  -6.041  3.364  2.588   22.130  21.955  15.930  15.883 -99.000  16.598 14.529  0.006 1 1
 176  -3.943   3.950  3.408  2.622   22.630  22.442  16.130  16.080  19.314  16.315 14.552  0.007 1 1
 177   8.931   7.303  3.143  2.416   19.930  19.804  14.830  14.798 -99.000  16.390 14.554  0.013 1 1
 178   3.309   4.160  3.575  2.751   24.230  23.996  16.930  16.867 -99.000  16.433 14.581  0.009 1 1
 179   2.348   0.285  3.163  2.432   19.830  19.706  14.630  14.600 -99.000  16.459 14.582  0.006 1 1
 180 -11.111   3.009 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.945 14.584  0.007 1 0
 181 -10.247  13.759 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  16.959 14.584  0.009 1 0
 182  -1.248  -5.294 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000  20.516  16.925 14.585  0.008 1 0
 183   1.260   3.903  3.172  2.438   19.830  19.706  14.630  14.600  19.296  16.314 14.586  0.006 1 1
 184   8.444  -4.028  3.182  2.447   19.830  19.706  14.630  14.600 -99.000  16.569 14.599  0.007 1 1
 185   4.294   4.470  3.682  2.833   24.730  24.480  17.130  17.064 -99.000  16.366 14.627  0.008 1 1
 186   7.861  -0.045 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.060 14.631  0.032 1 0
 187   6.188   1.469  4.030  3.101   29.730  29.339  19.130  19.023 -99.000  16.378 14.634  0.008 1 1
 188   1.627   6.610  3.483  2.679   22.530  22.344  16.030  15.982 -99.000  16.392 14.642  0.005 1 1
 189   2.356  -3.405  3.179  2.442   19.530  19.414  14.430  14.402 -99.000  16.675 14.645  0.006 1 1
 190   8.226   3.481  3.252  2.500   19.930  19.804  14.630  14.600 -99.000  16.876 14.651  0.014 1 1
 191   8.319  16.617 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.325 14.655  0.009 1 0
 192 -10.888  11.905  3.225  2.478   19.530  19.414  14.430  14.402 -99.000  16.580 14.661  0.011 1 1
 193   9.433  -1.371 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.233 14.672  0.009 1 0
 194   6.510   7.284  3.280  2.522   19.930  19.804  14.630  14.600 -99.000  16.422 14.674  0.005 1 1
 195   6.443   0.626  3.175  2.441   19.030  18.926  14.130  14.106 -99.000  16.489 14.700  0.007 1 1
 196   3.539   3.888  3.280  2.522   19.430  19.316  14.330  14.304 -99.000  16.494 14.720  0.008 1 1
 197   6.631   2.971  3.120  2.400   18.130  18.045  13.530  13.512 -99.000  16.532 14.727  0.012 1 1
 198  10.940   2.364  3.444  2.648   20.630  20.490  14.830  14.798 -99.000  16.479 14.732  0.007 1 1
 199   2.991   5.624 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.464 14.766  0.006 1 0
 200   6.016  16.397  3.273  2.516   19.030  18.926  14.030  14.007  19.090  16.588 14.782  0.007 1 1
 201  10.746   3.620 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.173 14.797  0.008 1 0
 202  13.593   5.983  3.808  2.929   24.130  23.899  16.430  16.376 -99.000  16.515 14.798  0.010 1 1
 203   1.653   1.928 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.180 14.812  0.005 1 0
 204  13.189   3.317  3.319  2.552   19.330  19.219  14.130  14.106  20.247  16.717 14.820  0.009 1 1
 205   1.957   4.876 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.472 14.824  0.012 1 0
 206   5.760   0.843  3.918  3.015   24.730  24.480  16.830  16.769 -99.000  16.629 14.827  0.008 1 1
 207  -1.886  10.933 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.442 14.839  0.005 1 0
 208   5.737  13.388  3.232  2.485   18.330  18.241  13.630  13.611 -99.000  16.941 14.840  0.012 1 1
 209   3.583  14.537  3.225  2.479   17.930  17.849  13.330  13.313 -99.000  16.671 14.843  0.004 1 1
 210   9.555   9.808 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.446 14.865  0.049 1 0
 211   5.528  16.147  3.038  2.336   16.530  16.474  12.530  12.520 -99.000  17.035 14.872  0.008 1 1
 212  -4.500   4.338  3.401  2.615   19.130  19.023  13.930  13.908  19.646  16.658 14.879  0.006 1 1
 213  -3.670  -2.555 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.497 14.893  0.025 1 0
 214  -0.558  -5.796 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  18.196 14.917  0.005 1 0
 215   9.729  -0.253  3.403  2.616   19.130  19.023  13.930  13.908 -99.000  16.702 14.926  0.006 1 1
 216  12.942   6.609  3.230  2.484   17.830  17.751  13.230  13.214 -99.000  16.601 14.930  0.008 1 1
 217   9.140   3.980  3.515  2.701   20.030  19.902  14.330  14.304 -99.000  16.820 14.946  0.038 1 1
 218   4.626  16.315  3.675  2.826   21.530  21.370  15.030  14.995 -99.000  16.822 14.947  0.008 1 1
 219   3.203   5.629  3.740  2.878   22.130  21.955  15.330  15.292 -99.000  16.727 14.948  0.005 1 1
 220  -1.276   4.328  3.161  2.430   17.230  17.162  12.830  12.817 -99.000  16.888 14.951  0.006 1 1
 221  -5.909   4.415  2.971  2.284   15.730  15.686  11.930  11.923 -99.000  16.985 14.958  0.006 1 1
 222   8.141  -4.256  3.788  2.914   22.030  21.858  15.230  15.193 -99.000  17.026 14.962  0.005 1 1
 223   5.633  13.401  3.068  2.359   15.930  15.883  12.030  12.023 -99.000  16.706 14.966  0.013 1 1
 224  12.586   6.075  3.072  2.362   15.930  15.883  12.030  12.023 -99.000  16.628 14.994  0.007 1 1
 225   4.729  -3.759  3.051  2.344   15.730  15.686  11.830  11.823  20.650  17.110 15.019  0.006 1 1
 226  -1.011  -2.159 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.909 15.046  0.005 1 0
 227   2.710   1.094  3.120  2.399   16.230  16.179  12.130  12.122 -99.000  16.741 15.052  0.005 1 1
 228   4.118   2.267  3.211  2.468   16.730  16.671  12.430  12.420 -99.000  16.744 15.053  0.026 1 1
 229   4.736   3.651 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.687 15.053  0.024 1 0
 230  -0.203   5.954 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  18.024 15.063  0.009 1 0
 231   5.531   8.836  3.652  2.807   20.030  19.902  14.230  14.205  19.463  16.744 15.065  0.009 1 1
 232   7.628   8.394  3.348  2.574   17.630  17.555  12.930  12.917  19.293  16.787 15.069  0.008 1 1
 233   6.126   7.010  2.951  2.267   14.930  14.896  11.330  11.325 -99.000  16.846 15.078  0.010 1 1
 234  -1.332  -4.118  2.987  2.295   15.130  15.094  11.430  11.425 -99.000  17.101 15.087  0.019 1 1
 235   5.491  10.764  3.266  2.511   16.830  16.769  12.430  12.420  20.249  16.941 15.096  0.007 1 1
 236  -1.671  -3.670  3.193  2.455   16.330  16.277  12.130  12.122  19.119  16.722 15.098  0.006 1 1
 237   1.757   9.215 -9.000 -9.000 -999.000 -99.000 -99.000 -99.000 -99.000  17.683 15.102  0.005 1 0
 238   8.392   2.999  4.018  3.092   23.230  23.025  15.630  15.587 -99.000  16.754 15.110  0.014 1 1
 239  13.705   0.247  3.588  2.759   19.130  19.023  13.730  13.710 -99.000  16.925 15.126  0.008 1 1
 240   5.635   4.705  3.467  2.666   18.130  18.045  13.130  13.115 -99.000  16.886 15.127  0.010 1 1
 241  -3.758  10.826  3.531  2.714   18.530  18.437  13.330  13.313 -99.000  17.353 15.133  0.004 1 1
 242  14.037  -0.931  3.767  2.896   20.330  20.196  14.230  14.205 -99.000  17.112 15.133  0.006 1 1
 243  10.340   9.366  3.388  2.605   17.230  17.162  12.530  12.520 -99.000  17.050 15.138  0.008 1 1
 244   8.792   2.650  3.148  2.418   15.330  15.292  11.430  11.425 -99.000  17.102 15.155  0.008 1 1
 245  10.222  17.481  3.561  2.738   18.130  18.045  13.030  13.016  20.355  17.251 15.172  0.009 1 1
